"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","rate","population","prev_rate","rate_diff","percent_different","year_to_site"
"348",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2006,11.9,95165,11.9,0,0,0
"349",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2007,10.9,95308,11.9,-1,-8.40336134453781,-5
"350",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2007,10.9,95308,10.9,0,0,-1
"351",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2008,13.7,95922,10.9,2.8,25.6880733944954,-6
"352",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2008,13.7,95922,13.7,0,0,-2
"353",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2009,14.6,96383,13.7,0.9,6.56934306569343,-7
"354",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2009,14.6,96383,14.6,0,0,-3
"355",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2010,8.2,96274,14.6,-6.4,-43.8356164383562,-8
"356",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2010,8.2,96274,8.2,0,0,-4
"357",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2011,11.7,95989,8.2,3.5,42.6829268292683,-9
"358",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2011,11.7,95989,11.7,0,0,-5
"359",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2012,9.8,96177,11.7,-1.9,-16.2393162393162,-10
"360",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2012,9.8,96177,9.8,0,0,-6
"361",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2013,4.2,95821,9.8,-5.6,-57.1428571428571,-11
"362",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2013,4.2,95821,4.2,0,0,-7
"363",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2014,8,96063,4.2,3.8,90.4761904761905,-12
"364",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2014,8,96063,8,0,0,-8
"365",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2015,7.2,96504,8,-0.8,-10,-13
"366",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2015,7.2,96504,7.2,0,0,-9
"367",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2016,7.4,96560,7.2,0.2,2.77777777777778,-14
"368",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2016,7.4,96560,7.4,0,0,-10
"369",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2017,8.4,97613,7.4,1,13.5135135135135,-15
"370",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2017,8.4,97613,8.4,0,0,-11
"371",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2018,12.8,97927,8.4,4.4,52.3809523809524,-16
"372",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2018,12.8,97927,12.8,0,0,-12
"373",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2020,7.1,98604,12.8,-5.7,-44.53125,-18
"374",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2020,7.1,98604,7.1,0,0,-14
"375",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2021,5.5,98771,7.1,-1.6,-22.5352112676056,-19
"376",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2021,5.5,98771,5.5,0,0,-15
"377",10738,"O'Neill Manufacturing, Inc.",34.2694444444444,-85.1555555555556,"102 Anderson Street","Rome","Floyd",2002,"II","https://epd.georgia.gov/document/pdf/23-10738/download","A","small_yellow",2022,8.7,99443,5.5,3.2,58.1818181818182,-20
"378",10843,"Floyd County - Berryhill Road Sanitary Landfill",34.3088888888889,-85.2777777777778,"0 Berryhill Road","Rome","Floyd",2006,"IV","https://epd.georgia.gov/document/pdf/23-10843/download","L","small_green ",2022,8.7,99443,8.7,0,0,-16
"379",10662,"Franklin County - Harrison Bridge Road MSWLF",34.3419444444444,-83.2280555555556,"Harrison Bridge Road","Carnesville","Franklin",2001,"IV","https://epd.georgia.gov/document/pdf/23-10662/download","L","small_green ",2011,0,21864,8.7,-8.7,-100,-10
"380",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",1999,9,807365,0,9,Inf,2
"381",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",1999,9,807365,9,0,0,3
"382",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",1999,9,807365,9,0,0,6
"383",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2000,8.1,816190,9,-0.9,-10,1
"384",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2000,8.1,816190,8.1,0,0,2
"385",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2000,8.1,816190,8.1,0,0,5
"386",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2001,7.4,820213,8.1,-0.699999999999999,-8.64197530864197,0
"387",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2001,7.4,820213,7.4,0,0,1
"388",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2001,7.4,820213,7.4,0,0,4
"389",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2002,10.4,815224,7.4,3,40.5405405405405,-1
"390",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2002,10.4,815224,10.4,0,0,0
"391",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2002,10.4,815224,10.4,0,0,3
"392",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2003,8.1,812568,10.4,-2.3,-22.1153846153846,-2
"393",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2003,8.1,812568,8.1,0,0,-1
"394",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2003,8.1,812568,8.1,0,0,2
"395",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2004,6.7,809481,8.1,-1.4,-17.2839506172839,-3
"396",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2004,6.7,809481,6.7,0,0,-2
"397",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2004,6.7,809481,6.7,0,0,1
"398",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2005,6.3,818737,6.7,-0.4,-5.97014925373135,-4
"399",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2005,6.3,818737,6.3,0,0,-3
"400",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2005,6.3,818737,6.3,0,0,0
"401",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2006,7.1,845181,6.3,0.8,12.6984126984127,-5
"402",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2006,7.1,845181,7.1,0,0,-4
"403",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2006,7.1,845181,7.1,0,0,-1
"404",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2007,8.8,869329,7.1,1.7,23.943661971831,-6
"405",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2007,8.8,869329,8.8,0,0,-5
"406",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2007,8.8,869329,8.8,0,0,-2
"407",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2008,8,888694,8.8,-0.800000000000001,-9.0909090909091,-7
"408",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2008,8,888694,8,0,0,-6
"409",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2008,8,888694,8,0,0,-3
"410",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2009,7.9,905511,8,-0.0999999999999996,-1.25,-8
"411",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2009,7.9,905511,7.9,0,0,-7
"412",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2009,7.9,905511,7.9,0,0,-4
"413",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2010,5,926197,7.9,-2.9,-36.7088607594937,-9
"414",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2010,5,926197,5,0,0,-8
"415",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2010,5,926197,5,0,0,-5
"416",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2011,7.3,949599,5,2.3,46,-10
"417",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2011,7.3,949599,7.3,0,0,-9
"418",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2011,7.3,949599,7.3,0,0,-6
"419",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2012,5.5,977773,7.3,-1.8,-24.6575342465753,-11
"420",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2012,5.5,977773,5.5,0,0,-10
"421",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2012,5.5,977773,5.5,0,0,-7
"422",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2013,7,984293,5.5,1.5,27.2727272727273,-12
"423",10747,"Simmons Plating Works",33.7452777777778,-84.4011111111111,"409 and 395 Whitehall Street, S.W.","Atlanta","Fulton",2002,"II","https://epd.georgia.gov/document/pdf/23-10747/download","A","small_yellow",2013,7,984293,7,0,0,-11
"424",10797,"Weddington Estate",33.7605555555556,-84.505,"184 Fairburn Road NW","Atlanta","Fulton",2005,"I","https://epd.georgia.gov/document/pdf/23-10797/download","A","small_yellow",2013,7,984293,7,0,0,-8
"425",10663,"Fulton County Landfill",33.6691666666667,-84.5655555555555,"Merk / Miles Road","Atlanta","Fulton",2001,"IV","https://epd.georgia.gov/document/pdf/23-10663/download","L","small_green ",2014,8.6,996319,7,1.6,22.8571428571429,-13
