"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","deaths","population","rate","prev_rate","rate_diff","percent_different","year_to_site"
"483",10658,"Blakely - Howell Street / Pit Road MSWLF",31.4005555555556,-84.9288888888889,"Corner of Howell Street and Pit Road","Blakely","Early",2001,"IV","https://epd.georgia.gov/document/pdf/23-10658/download","L","small_green ",2022,11,10574,0.104028749763571,0.150673321405029,-0.0466445716414577,-30.95741914129,-21
"484",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2000,4,37755,0.0105946232287114,0.0217167055757642,-0.0111220823470527,-51.2144086875911,1
"485",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2001,5,39116,0.0127824930974537,0.0105946232287114,0.0021878698687423,20.6507567235914,0
"486",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2002,1,40757,0.00245356625855681,0.0127824930974537,-0.0103289268388969,-80.8052604460583,-1
"487",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2003,4,42168,0.00948586605957124,0.00245356625855681,0.00703229980101443,286.615442989945,-2
"488",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2004,6,43674,0.0137381508448963,0.00948586605957124,0.00425228478532504,44.8275862068965,-3
"489",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2005,11,45729,0.0240547573749699,0.0137381508448963,0.0103166065300737,75.0945789324061,-4
"490",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2006,9,47823,0.0188193965246848,0.0240547573749699,-0.00523536085028516,-21.7643469384264,-5
"491",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2007,14,49660,0.0281917035843737,0.0188193965246848,0.00937230705968897,49.8013156128339,-6
"492",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2008,17,50738,0.0335054594189759,0.0281917035843737,0.00531375583460217,18.8486510533103,-7
"493",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2009,16,51908,0.0308237651229098,0.0335054594189759,-0.00268169429606615,-8.00375324669437,-8
"494",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2010,26,52436,0.0495842550919216,0.0308237651229098,0.0187604899690118,60.8637195819666,-9
"495",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2011,20,52655,0.0379830975216029,0.0495842550919216,-0.0116011575703187,-23.3968576291243,-10
"496",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2012,36,53293,0.0675510855084157,0.0379830975216029,0.0295679879868129,77.8451203722815,-11
"497",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2013,31,54456,0.0569266931100338,0.0675510855084157,-0.0106243923983819,-15.7279373357491,-12
"498",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2014,46,55423,0.0829980333074716,0.0569266931100338,0.0260713401974378,45.7980936061831,-13
"499",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2015,29,57106,0.0507827548768956,0.0829980333074716,-0.032215278430576,-38.8145081838656,-14
"500",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2016,31,58712,0.0528001090066767,0.0507827548768956,0.00201735412978107,3.97251810121647,-15
"501",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2017,45,59982,0.0750225067520256,0.0528001090066767,0.022222397745349,42.0877876266106,-16
"502",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2018,28,62190,0.0450233156456022,0.0750225067520256,-0.0299991911064234,-39.9869217987887,-17
"503",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2019,35,64296,0.0544357347268881,0.0450233156456022,0.00941241908128595,20.9056550951848,-18
"504",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2020,52,65765,0.0790694138219418,0.0544357347268881,0.0246336790950536,45.2527723170162,-19
"505",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2021,48,66741,0.0719198094125051,0.0790694138219418,-0.00714960440943671,-9.0421871920501,-20
"506",10713,"Effingham County - SR 17 MSWLF",32.3061111111111,-81.4036111111111,"Watts Road","Guyton","Effingham",2001,"IV","https://epd.georgia.gov/document/pdf/23-10713/download","L","small_green ",2022,66,69041,0.0955953708665865,0.0719198094125051,0.0236755614540815,32.9193884793094,-21
"507",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2000,8,20464,0.0390930414386239,0.02937576499388,0.00971727644474387,33.0792285639823,1
"508",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2001,10,20544,0.0486760124610592,0.0390930414386239,0.00958297102243526,24.5132398753894,0
"509",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2002,4,20610,0.0194080543425522,0.0486760124610592,-0.029267958118507,-60.1280931586608,-1
"510",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2003,10,20572,0.0486097608399767,0.0194080543425522,0.0292017064974245,150.46179272798,-2
"511",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2004,9,20693,0.0434929686367371,0.0486097608399767,-0.00511679220323961,-10.5262649205045,-3
"512",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2005,9,20593,0.0437041713203516,0.0434929686367371,0.00021120268361452,0.485601903559473,-4
"513",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2006,12,20631,0.0581648974843682,0.0437041713203516,0.0144607261640166,33.0877482106215,-5
"514",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2007,12,20551,0.0583913191572186,0.0581648974843682,0.000226421672850446,0.38927546104813,-6
"515",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2008,22,20477,0.107437612931582,0.0583913191572186,0.0490462937743631,83.9958652797447,-7
"516",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2009,15,20335,0.073764445537251,0.107437612931582,-0.0336731673943307,-31.3420658515323,-8
"517",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2010,15,20112,0.074582338902148,0.073764445537251,0.000817893364896932,1.10879077167861,-9
"518",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2011,22,19886,0.110630594388012,0.074582338902148,0.0360482554858637,48.333500955446,-10
"519",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2012,25,19684,0.127006705954074,0.110630594388012,0.0163761115660627,14.8025161183056,-11
"520",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2013,37,19599,0.188785142099087,0.127006705954074,0.0617784361450123,48.6418694831369,-12
"521",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2014,23,19438,0.11832493054841,0.188785142099087,-0.0704602115506763,-37.3229644913975,-13
"522",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2015,30,19364,0.154926668043793,0.11832493054841,0.0366017374953823,30.9332423232714,-14
"523",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2016,21,19143,0.109700673875568,0.154926668043793,-0.0452259941682245,-29.19187170245,-15
"524",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2017,30,19109,0.156994086556073,0.109700673875568,0.047293412680505,43.111323759186,-16
"525",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2018,23,19120,0.120292887029289,0.156994086556073,-0.0367011995267844,-23.3774407252441,-17
"526",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2019,19,19194,0.0989892674794206,0.120292887029289,-0.021303619549868,-17.7097915562381,-18
"527",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2020,32,19335,0.165502973881562,0.0989892674794206,0.0665137064021413,67.192846351721,-19
"528",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2021,27,19579,0.137902855099852,0.165502973881562,-0.0276001187817101,-16.6765092701364,-20
"529",10659,"Elbert County Landfill",34.135,-82.7808333333333,"2188 Hulmes Chapel Road","Elberton","Elbert",2001,"IV","https://epd.georgia.gov/document/pdf/23-10659/download","L","small_green ",2022,27,19814,0.136267285757545,0.137902855099852,-0.00163556934230669,-1.18603007974158,-21
"530",10660,"Emanuel Co. - SR 297 Swainsboro (SL)",32.5163888888889,-82.3327777777778,"SR 297 & Old Nunez Road","Swainsboro","Emanuel",2001,"IV","https://epd.georgia.gov/document/pdf/23-10660/download","L","small_green ",2000,15,21851,0.0686467438561164,0.0504957767168564,0.01815096713926,35.9455152874218,1
"531",10703,"Swainsboro Electro Plating, Inc.",32.5588888888889,-82.3369444444444,"Intersection of Hwy 4 and Empire Expressway","Swainsboro","Emanuel",2001,"I","https://epd.georgia.gov/document/pdf/23-10703/download","A","small_yellow",2000,15,21851,0.0686467438561164,0.0686467438561164,0,0,1
"532",10660,"Emanuel Co. - SR 297 Swainsboro (SL)",32.5163888888889,-82.3327777777778,"SR 297 & Old Nunez Road","Swainsboro","Emanuel",2001,"IV","https://epd.georgia.gov/document/pdf/23-10660/download","L","small_green ",2001,11,21683,0.0507309874094913,0.0686467438561164,-0.0179157564466251,-26.0984796076804,0
"533",10703,"Swainsboro Electro Plating, Inc.",32.5588888888889,-82.3369444444444,"Intersection of Hwy 4 and Empire Expressway","Swainsboro","Emanuel",2001,"I","https://epd.georgia.gov/document/pdf/23-10703/download","A","small_yellow",2001,11,21683,0.0507309874094913,0.0507309874094913,0,0,0
"534",10660,"Emanuel Co. - SR 297 Swainsboro (SL)",32.5163888888889,-82.3327777777778,"SR 297 & Old Nunez Road","Swainsboro","Emanuel",2001,"IV","https://epd.georgia.gov/document/pdf/23-10660/download","L","small_green ",2002,25,21511,0.116219608572358,0.0507309874094913,0.065488621162867,129.089979334041,-1
"535",10703,"Swainsboro Electro Plating, Inc.",32.5588888888889,-82.3369444444444,"Intersection of Hwy 4 and Empire Expressway","Swainsboro","Emanuel",2001,"I","https://epd.georgia.gov/document/pdf/23-10703/download","A","small_yellow",2002,25,21511,0.116219608572358,0.116219608572358,0,0,-1
"536",10660,"Emanuel Co. - SR 297 Swainsboro (SL)",32.5163888888889,-82.3327777777778,"SR 297 & Old Nunez Road","Swainsboro","Emanuel",2001,"IV","https://epd.georgia.gov/document/pdf/23-10660/download","L","small_green ",2003,22,21616,0.101776461880089,0.116219608572358,-0.0144431466922695,-12.4274611398964,-2
"537",10703,"Swainsboro Electro Plating, Inc.",32.5588888888889,-82.3369444444444,"Intersection of Hwy 4 and Empire Expressway","Swainsboro","Emanuel",2001,"I","https://epd.georgia.gov/document/pdf/23-10703/download","A","small_yellow",2003,22,21616,0.101776461880089,0.101776461880089,0,0,-2
"538",10660,"Emanuel Co. - SR 297 Swainsboro (SL)",32.5163888888889,-82.3327777777778,"SR 297 & Old Nunez Road","Swainsboro","Emanuel",2001,"IV","https://epd.georgia.gov/document/pdf/23-10660/download","L","small_green ",2004,21,21579,0.0973168358125956,0.101776461880089,-0.00445962606749324,-4.3817853215879,-3
"539",10703,"Swainsboro Electro Plating, Inc.",32.5588888888889,-82.3369444444444,"Intersection of Hwy 4 and Empire Expressway","Swainsboro","Emanuel",2001,"I","https://epd.georgia.gov/document/pdf/23-10703/download","A","small_yellow",2004,21,21579,0.0973168358125956,0.0973168358125956,0,0,-3
